Raga,Tonic,Filename,Link,Instrument,Artist,Start time,Gender,Channel,Bandish,End time,Notes
Sarang,F#,Sarang_7,https://youtu.be/CM7QGjMt6Bk?si=ENDMV3DaHfqmIAvS,Vocal,Kumar Gandharv,,#REF!,,,,
Sarang,G#,Sarang_8,https://youtu.be/zfCGyEEbhLc?si=A-QMoURyMUIMV_h9,Vocal,Vasundhara Komkali,,#REF!,,,,
Sarang,C#,Sarang_9,https://youtu.be/mh_IJ0uZTJ4?si=cYjSy_IUk26A7HwI,Vocal,Pt. Jasraj,,#REF!,,,,
Sarang,E,Sarang_10,https://youtu.be/j0FTmlZRe1s?si=K-z38z5S3bl55tOK,Vocal,Rajan Sajan Mishra,,#REF!,,,,
Saraswati,D#,Saraswati_1,https://youtu.be/81eOUFc7J4w?si=nR7XEsA8hgGse-Dx,Vocal,Venkatesh Kumar,,#REF!,,,,
Saraswati,D,Saraswati_2,https://youtu.be/Jl5gH-OhaPs?si=AgAYxFthi3nSXIXj,Vocal,Arun Kashalkar,,#REF!,,,,
Saraswati,D,Saraswati_3,https://youtu.be/oMsN2v861Yk?si=tFtPiQI6A6ouNDJJ,Sitar,Shahid Parvez,,#REF!,,,,
Saraswati,D#,Saraswati_4,https://youtu.be/bPnePIYfLx0?si=OJKH8HnPud-K43FJ,Vocal,Rajan Sajan Mishra,,#REF!,,,,
Saraswati,C#,Saraswati_5,https://youtu.be/OD8qYnJ7bdY?si=JkPJPBVPZAO5UOc8,Vocal,Sanjeev Abhyankar,,#REF!,,,,
Saraswati,D#,Saraswati_6,https://youtu.be/gE8o2800V7k?si=4BAZ022fjEHgfc35,Vocal,Rashid Khan,,#REF!,,,,
Saraswati,D,Saraswati_7,https://youtu.be/j2bSmRNOAfo?si=6P2Z38h_3VzHp5aQ,Vocal,Abby V,,#REF!,,,,
Saraswati,A,Saraswati_8,https://youtu.be/HicwKMUMQUc?si=aMtbHl7xTyHCcUUt,Vocal,Moumita Mitra,,#REF!,,,,
Saraswati,D#,Saraswati_9,https://youtu.be/hhFeX7xb8x0?si=gOXBgV900jF2De9j,Vocal,Ghulam Hasan Khan,,#REF!,,,,
Saraswati,D,Saraswati_10,https://youtu.be/-a02vTZ_UF4?si=fZcJWwYwpC4Cjipz,Vocal,Rashid Khan,,#REF!,,,,
Shahana,C#,Shahana_1,https://youtu.be/-BOgoqt2eZ0?si=FvRRXS4WG867NZSr,Sitar,Anupama Bhagwat,,#REF!,,,,
Shahana,D,Shahana_2,https://www.youtube.com/watch?v=vua6dQrJEkQ,Vocal,Rashid Khan,,#REF!,,,,
Shahana,D#,Shahana_3,https://youtu.be/J0SkzPaOgwc?si=ygqtG1_Kz56dwYlz,Vocal,Ulhas Kashalkar,,#REF!,,,,
Shahana,D,Shahana_4,https://youtu.be/v9tlvBywXOo?si=mvOHOq2F3DlmVAos,Vocal,Amir Khan,,#REF!,,,,
Shahana,C#,Shahana_5,https://youtu.be/N5IMMOFrgv4?si=GZKu0AeMdWJ_WDfo,Sitar,Roopa Panesar,,#REF!,,,,
Shahana,C#,Shahana_6,https://youtu.be/ECWzL8LIFQw?si=JsEUdVbH4WabCXKJ,Vocal,Uday Bhawalkar,,#REF!,,,,
Shahana,B,Shahana_7,https://youtu.be/O92sdlDyd0Q?si=gmhDKaXX2CFfkCgw,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Shahana,C,Shahana_8,https://youtu.be/LZ2oLN7AsGo?si=pARmYffsWUrZzexM,Sarod,Rajrupa Chowdhury,,#REF!,,,,
Shankara,C#,Shankara_1,https://youtu.be/Gf96sPfHitw?si=-_rxAnDi8b2waP7y,Vocal,Pt. Jasraj,,#REF!,,,,
Shankara,A#,Shankara_2,https://youtu.be/cJ7WYq11wFg?si=m--9YU2kR-n9f37l,Vocal,Ranjani Ramachandran,,#REF!,,,,
Shankara,D#,Shankara_3,https://youtu.be/W1q_rh1d-Mw?si=kCVOgyl-1CrmX1u2,Vocal,Venkatesh Kumar,,#REF!,,,,
Shankara,E,Shankara_4,https://youtu.be/oJYkFY07aAQ?si=ufse93Q8Hf_mAihq,Vocal,Milind Sheorey,,#REF!,,,,
Shankara,A,Shankara_5,https://youtu.be/mJlboZ8DcEg?si=-aC9FI06n1ULlzab,Vocal,Kishori Amonkar,,#REF!,,,,
Shankara,D,Shankara_6,https://youtu.be/0ry0i1RU9kk?si=pdk0_JHmDpyEE-IF,Vocal,Rashid Khan,,#REF!,,,,
Shankara,C#,Shankara_7,https://youtu.be/H8HdglX3Goo?si=4JNDCG0hfepDem23,Vocal,Upendra Bhatt,,#REF!,,,,
Shankara,C#,Shankara_8,https://youtu.be/SIjGNm0EbHw?si=lIP2YGB8uRM3X4Zm,Vocal,Ajoy Chakraborti,,#REF!,,,,
Shankara,C#,Shankara_9,https://youtu.be/92hWGOeZupE?si=G2UMgX8gUZakdeYN,Vocal,Anirudh Verma Collective,,#REF!,,,,
Shivranjani,E,Shivranjani_1,https://youtu.be/jQRTd2p2taE?si=CtAxY9jV1CTvEiTw,Vocal,Gurinder Singh,,#REF!,,,,
Shivranjani,D#,Shivranjani_2,https://youtu.be/o0xx_z9rQqk?si=UF4GZ1wpXEYvKSJp,Vocal,Rajan Sajan Mishra,,#REF!,,,,
Shivranjani,A#,Shivranjani_3,https://youtu.be/4cJGELPdwW0?si=iwoMs4S0mK-2kXD1,Vocal,Angad Gaikwad,,#REF!,,,,
Shivranjani,E,Shivranjani_4,https://youtu.be/7QuDEx3_Ygo?si=HQQ9bAHneNZQoaJ0,Flute,Prasad Bhandarkar,,#REF!,,,,
Shivranjani,D,Shivranjani_5,https://youtu.be/r2oQkbbqA2Y?si=xuaA1SvQtuhnUiSO,Sitar,Debaprasad Chakraborti,,#REF!,,,,
Shivranjani,D,Shivranjani_6,https://youtu.be/FHqenKqsZHM?si=y-dK8kvSA-zvlrmO,Vocal,Jignesh Tilawat,,#REF!,,,,
Shobhawari,D#,Shobhawari_1,https://youtu.be/dl7a-sDQniw?si=NS59tyQF2IZeHrjL,Vocal,Krishna Bisht,,#REF!,,,,
Shobhawari,C#,Shobhawari_2,https://youtu.be/T-hxEksWa84?si=DNsalODUBNtkWJh-,Vocal,Abhijith Shenoy,,#REF!,,,,
Shobhawari,C#,Shobhawari_3,https://youtu.be/-CjSr8z0qeM?si=tAS3-rfAD9xgOu-B,Vocal,Sharad Sutaone,,#REF!,,,,
Shobhawari,C#,Shobhawari_4,https://youtu.be/0dsgp3_mpBY?si=fPeMiRyPR1UysBvQ,Vocal,Aslam Khan,,#REF!,,,,
Shobhawari,D#,Shobhawari_5,https://youtu.be/R_LySSLgurE?si=_XcpAlEPKM_U20e5,Vocal,Parameshwar Hegde,,#REF!,,,,
Shobhawari,D#,Shobhawari_6,https://youtu.be/vi74ARwvHp0?si=5BnEF5OrDchjRy7o,Vocal,Kiran Hegde,,#REF!,,,,
Shobhawari,E,Shobhawari_7,https://youtu.be/GCaNxB7MIe8?si=XtjWUUBYYsOIu1bi,Flute,Ronu Majumdar,,#REF!,,,,
Shri,D#,Shri_1,,Vocal,Mallikarjun Mansur,,#REF!,CompMusic DB,,,
Shri,D#,Shri_2,,Vocal,C R Vyas,,#REF!,CompMusic DB,,,
Shri,D#,Shri_3,,Vocal,C R Vyas,,#REF!,CompMusic DB,,,
Shri,D#,Shri_4,,Vocal,C R Vyas,,#REF!,CompMusic DB,,,
Shri,D,Shri_5,,Vocal,Deborshee Bhattacharya,,#REF!,CompMusic DB,,,
Shri,E,Shri_6,,Vocal,Kumar Mardur,,#REF!,CompMusic DB,,,
Shri,D,Shri_7,,Vocal,Omkar Dadarkar,,#REF!,CompMusic DB,,,
Shri,D,Shri_8,,Vocal,Kaustav Kanti Ganguly,,#REF!,CompMusic DB,,,
Shri,D,Shri_9,,Vocal,Kaustav Kanti Ganguly,,#REF!,CompMusic DB,,,
Shri,D,Shri_10,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Shuddh Sarang,D,Shuddh Sarang_1,,Vocal,Bade Ghulam Ali Khan,,#REF!,CompMusic DB,,,
Shuddh Sarang,E,Shuddh Sarang_2,,Vocal,Basavraj Rajaguru,,#REF!,CompMusic DB,,,
Shuddh Sarang,A#,Shuddh Sarang_3,,Vocal,Veena Sahasrabuddhe,,#REF!,CompMusic DB,,,
Shuddh Sarang,C#,Shuddh Sarang_4,,Vocal,Pt. Jasraj,,#REF!,CompMusic DB,,,
Shuddh Sarang,E,Shuddh Sarang_5,,Vocal,Kumar Mardur,,#REF!,CompMusic DB,,,
Shuddh Sarang,D,Shuddh Sarang_6,,Vocal,Satyasheel Deshpande,,#REF!,CompMusic DB,,,
Shuddh Sarang,D,Shuddh Sarang_7,,Vocal,Satyasheel Deshpande,,#REF!,CompMusic DB,,,
Shuddh Sarang,D,Shuddh Sarang_8,,Vocal,Satyasheel Deshpande,,#REF!,CompMusic DB,,,
Shuddh Sarang,F#,Shuddh Sarang_9,,Vocal,Kumar Gandharv,,#REF!,CompMusic DB,,,
Shuddh Sarang,C#,Shuddh Sarang_10,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Shuddha Basant,D#,Shuddha Basant_1,https://youtu.be/Cdwa48Ur5OE?si=4QMFrWtK4jkhThpn,Flute,Nityananda Haldipur,,#REF!,,,,
Shuddha Basant,E,Shuddha Basant_2,https://youtu.be/ozpyGM5ELks?si=vtRxRl8or4fZijnE,Flute,Nityananda Haldipur,,#REF!,,,,
Shuddha Basant,D,Shuddha Basant_3,https://youtu.be/b1HAE-Pi4UI?si=Ih0HvdUFwdCAtAdy,Sitar,Sahana Banerjee,,#REF!,,,,
Shuddha Basant,D#,Shuddha Basant_4,https://youtu.be/q20uSmuKZcE?si=q9ZBnIVmIoB068Cc,Vocal,Venkatesh Kumar,,#REF!,,,,
Shuddha Basant,D#,Shuddha Basant_5,https://youtu.be/L63NkRUwqLA?si=AIQBT80KqC61vuIa,Vocal,Venkatesh Kumar,,#REF!,,,,
Shuddha Basant,D#,Shuddha Basant_6,https://youtu.be/jKbQiMQFVJ8?si=R70apN25Pr3x4xBK,Vocal,Sameehan Kashalkar,,#REF!,,,,
Shuddha Basant,D,Shuddha Basant_7,https://youtu.be/X_Sf9xOKFN0?si=Lmpx7RJ_v1uNBsNa,Vocal,Nirmal Singh Khalsa,,#REF!,,,,
Shuddha Basant,D#,Shuddha Basant_8,https://youtu.be/hysLENtHRak?si=edejYcT9OrknEPmc,Vocal,D V Paluskar,,#REF!,,,,
Shuddha Basant,D,Shuddha Basant_9,https://youtu.be/5917dtJPdbU?si=mkOXKzum58xWuiPi,Vocal,Rashid Khan,,#REF!,,,,
Shuddha Kalyan,D#,Shuddha Kalyan_1,Pt. Venkatesh Kumar: Raag Shuddh Kalyan,Vocal,Venkatesh Kumar,,#REF!,,,,
Shuddha Kalyan,C#,Shuddha Kalyan_2,Pratik Shrivastava: Raag Shuddha Kalyan,Sarod,Pratik Shrivastava,,#REF!,,,,
Shuddha Kalyan,D,Shuddha Kalyan_3,Kala Ramnath: Raag Shuddh Kalyan,Violin,Kala Ramnath,,#REF!,,,,
Shuddha Kalyan,D,Shuddha Kalyan_4,Raga Shuddha Kalyan ~ Pandit Bhimsen Joshi ~ 1987 | VIDEO,Vocal,Bhimsen Joshi,,#REF!,,,,
Shuddha Kalyan,D,Shuddha Kalyan_5,Raag  Shuddh Kalyan - Riyaz session,Vocal,Vijay Koparkar,,#REF!,,,,
Shuddha Kalyan,A#,Shuddha Kalyan_6,Raga Shuddh Kalyan - Ashwini Bhide,Vocal,Ashwini Bhide,,#REF!,,,,
Shuddha Kalyan,D,Shuddha Kalyan_7,Ustad Rashid Khan - Raga Shuddh Kalyan (Pseudo Video),Vocal,Rashid Khan,,#REF!,,,,
Shuddha Kalyan,A#,Shuddha Kalyan_8,Raga Shuddh Kalyan,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Shuddha Kalyan,A#,Shuddha Kalyan_9,Raga Shuddh Kalyan (Khyal in Vilambit Teental),Vocal,Kishori Amonkar,,#REF!,,,,
Shuddha Kalyan,D#,Shuddha Kalyan_10,Raga Shudh Kalyan (Vilambit and Drut Bandish),Vocal,Bhimsen Joshi,,#REF!,,,,
Shyam Kalyan,D#,Shyam Kalyan_1,Ustd Rashid Khan |  Raag Shyam Kalyan | Sagarika Classical,Vocal,Rashid Khan,,#REF!,,,,
Shyam Kalyan,D#,Shyam Kalyan_2,Raag Shyam Kalyan (LIVE) - Pt. Rajan Sajan Mishra || श्याम कल्याण - पं राजन-साजन मिश्रा ||,Vocal,Rajan Sajan Mishra,,#REF!,,,,
Shyam Kalyan,A,Shyam Kalyan_3,Pournima Dhumale: Raag Shyam Kalyan,Vocal,Pournima Dhumale,,#REF!,,,,
Shyam Kalyan,C#,Shyam Kalyan_4,"Raga Shyam Kalyan | Pt. Jnan Prakash Ghosh, Pt. V.G. Jog | Indian Classical Instrumental Music",Violin,Jnan Prakash Ghosh,,#REF!,,,,
Shyam Kalyan,B,Shyam Kalyan_5,Abhishek Borkar: Raag Shyam Kalyan,Sarod,Abhishek Borkar,,#REF!,,,,
Shyam Kalyan,G#,Shyam Kalyan_6,Quintessential Dr Prabha Atre | Raag Shyam Kalyan | Music of India,Vocal,Prabha Atre,,#REF!,,,,
Shyam Kalyan,A#,Shyam Kalyan_7,Raga - Shyam Kalyan II Episode 13 || 1001 Bandishes of the Great Maestros || Manali Bose,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Shyam Kalyan,A#,Shyam Kalyan_8,https://youtu.be/OPGSp5_c9oE?si=9YPhbU20FqlC1DaP,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Shyam Kalyan,G#,Shyam Kalyan_9,Shubha Mudgal - Raga Shyam Kalyan | Mesmerizing Evening Raga | Hindustani Classical Performance,Vocal,Shubha Mudgal,,#REF!,,,,
Shyam Kalyan,D,Shyam Kalyan_10,https://youtu.be/5dSovYRaA-4?si=1MCDjsMmJYFDa08e,Vocal,Sudeepto Chakraborti,,#REF!,,,,
Sindhura,D,Sindhura_1,https://youtu.be/OzH99ZAg8rI?si=2Tn_OMJtM21a-3Np,Vocal,Ghulama Mustafa Khan,,#REF!,,,,
Sindhura,F#,Sindhura_2,https://youtu.be/OfqIS1fjWUw?si=X9FfOgyuOkSnG6tX,Vocal,Kumar Gandharv,,#REF!,,,,
Sindhura,D,Sindhura_3,https://youtu.be/xPMLVu5BT1U?si=JDSVmvvd8uolCFB2,Vocal,Siya Ram Tiwari,,#REF!,,,,
Sindhura,D,Sindhura_4,https://youtu.be/1or-E1TFiJE?si=GOcBzsYqxgXCFkJe,Vocal,Vilayat Hussain Khan,,#REF!,,,,horrible recording
Sindhura,D#,Sindhura_5,https://youtu.be/_2slKklnztQ?si=OqFyIY6tCs94A78Z,Vocal,Ulhas Kashalkar,,#REF!,,,,
Sindhura,G#,Sindhura_6,https://youtu.be/1oPpsh5QmWg?si=xiqeKTFau9ZW-kb7,Vocal,Shruti Sadolikar,,#REF!,,,,
Sindhura,D#,Sindhura_7,https://youtu.be/7G_r5Toy73k?si=FVM_Xk6MBMe2G4p9,Vocal,Ulhas Kashalkar,,#REF!,,,,
Sindhura,A,Sindhura_8,https://www.youtube.com/watch?v=64x8qcujrIo,Vocal,Shubhada Paradkar,,#REF!,,,,
Sindhura,C#,Sindhura_9,https://youtu.be/hn7VL92G998?si=511e6mxUwoCBSSxY,Vocal,Bhimsen Joshi,,#REF!,,,,
Sohini,D,Sohini_1,https://youtu.be/qsERm_kGpLc?si=nLbfetzlNSr6ddPi,Vocal,Rashid Khan,,#REF!,,,,
Sohini,D#,Sohini_2,https://youtu.be/197RTHAEheI?si=eOT-Z_CxVYAaS3a7,Vocal,Venkatesh Kumar,,#REF!,,,,
Sohini,B,Sohini_3,https://youtu.be/P3qI3_FzWwI?si=9L3D21uz_413OAhe,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Sohini,C#,Sohini_4,https://youtu.be/eq9UIOtidG8?si=k28B-gBmePLdXrCp,Vocal,Jagdish Prasad,,#REF!,,,,
Sohini,E,Sohini_5,https://youtu.be/TRZJSs9J27Y?si=p7g6KhQ_xP7pdxzj,Vocal,Ulhas Kashalkar,,#REF!,,,,
Sohini,C#,Sohini_6,https://youtu.be/0irN9vKeXl4?si=Ai8AkE4Tcp6TPKvr,Sitar,Roopa Panesar,,#REF!,,,,
Sohini,A#,Sohini_7,https://youtu.be/o9xI0t7L4C4?si=g9IS9dLLci7Wn6HL,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Sohini,A#,Sohini_8,https://youtu.be/Uf2gRWGSqec?si=e3WBjB4rreszUXZx,Vocal,Malini Rajurkar,,#REF!,,,,
Sohini,D#,Sohini_9,https://youtu.be/qy10Yq7zb3Q?si=W4C1LesJXprfug5T,Vocal,Rashid Khan,,#REF!,,,,
Sundarkali,C,Sundarkali_1,https://youtu.be/Lw-YF125sZs?si=1aOBTZ4kwXYkUWw5,Vocal,Vilayat Hussain Khan,,#REF!,,,,
Surdasi Malhar,D#,Surdasi Malhar_1,Raag Surdasi Malhar | Pt. Venkatesh Kumar | Hindustani Classical Vocal | Part 3/5,Vocal,Venkatesh Kumar,,#REF!,,,,
Surdasi Malhar,D#,Surdasi Malhar_2,Raag Surdasi Malhar | Pt Rajan Sajan Mishra| Hindustani ClassicalVocal| Komal Nishad Baroda|Part 5/6,Vocal,Rajan Sajan Mishra,,#REF!,,,,
Surdasi Malhar,D#,Surdasi Malhar_3,Ustad Rashid Khan | Anubrata Chatterjee | Raag Surdasi Malhar,Vocal,Rashid Khan,,#REF!,,,,
Surdasi Malhar,D#,Surdasi Malhar_4,Venkatesh Kumar: Raag Sur Malhar,Vocal,Venkatesh Kumar,,#REF!,,,,
Surdasi Malhar,E,Surdasi Malhar_5,Raag Surdasi Malhar | Dhamar | Ronu Majumdar,Flute,Ronu Majumdar,,#REF!,,,,
Surdasi Malhar,A#,Surdasi Malhar_6,Raga Soor Malhar | Gansarasvati Kishori Amonkar | Malhar Malika,Vocal,Kishori Amonkar,,#REF!,,,,
Surdasi Malhar,E,Surdasi Malhar_7,Pt D V Paluskar- Raag Surdasi Malhar- garajata aaye baadaravaa & baadaravaa barasana laagee,Vocal,D V Paluskar,,#REF!,,,,
Surdasi Malhar,E,Surdasi Malhar_8,Raag Surdasi Malhar | Shri Siddhartha Belmannu |Hindustani Classical Vocal  Komal Nishad  | Part 3/6,Vocal,Siddhartha Belmannu,,#REF!,,,,
Surdasi Malhar,D,Surdasi Malhar_9,Garjat Aaye (Sur Malhar) | Calming Music for Sleep | Pandit Bhimsen Joshi | Indian Classical Music,Vocal,Bhimsen Joshi,,#REF!,,,,
Surdasi Malhar,D#,Surdasi Malhar_10,"Raga Surdasi Malhar ~ Pt Rajan & Sajan Mishra ~ Malhar Utsav, Baroda (1998)",Vocal,Rajan Sajan Mishra,,#REF!,,,,
Tilak Kamod,D#,Tilak Kamod_1,https://youtu.be/wioUZhifTs4?si=_tuOe1GgU9vhLUMd,Vocal,Venkatesh Kumar,,#REF!,,,,
Tilak Kamod,F#,Tilak Kamod_2,https://youtu.be/HvKl33WjuDk?si=jzh_32t1CmIQZrZ1,Vocal,Anirudh Verma Collective,,#REF!,,,,
Tilak Kamod,D#,Tilak Kamod_3,https://youtu.be/aRpCaJZlJ24?si=eLghjv9uTr02GZQ3,Vocal,Mallikarjun Mansur,,#REF!,,,,
Tilak Kamod,D#,Tilak Kamod_4,https://youtu.be/buR9Wlan6Qc?si=lpg2vZ3OKv16tmP9,Vocal,Ulhas Kashalkar,,#REF!,,,,
Tilak Kamod,G,Tilak Kamod_5,https://youtu.be/VruwVMXDUOM?si=dkLx6ghDJR6Y_PNU,Shehnai,Bismillah Khan,,#REF!,,,,
Tilak Kamod,D#,Tilak Kamod_6,https://youtu.be/RF__Jlrnv90?si=FbrF1KGVptGn01Xq,Vocal,Naseerudin Saami,,#REF!,,,,
Tilak Kamod,C#,Tilak Kamod_7,https://youtu.be/avRJACXZz6U?si=EEJ7gqG09BopTSAG,Sitar,Anupama Bhagwat,,#REF!,,,,
Tilak Kamod,D,Tilak Kamod_8,https://youtu.be/3Jiv_Q-wny8?si=PwSqPSQq4Ckwbxxz,Violin,Kala Ramnath,,#REF!,,,,
Tilang Bahar,G,Tilang Bahar_1,https://youtu.be/FnhrRwJFUHE?si=bgc84JEcEUXLNeAr,Vocal,Azam Bai,,#REF!,,,,
Tilang Bahar,C,Tilang Bahar_2,https://youtu.be/4VQLic50xKc?si=DbkcKgzdMltq7t9x,Vocal,USTAD B.S. NARANG,,#REF!,,,,
Tilang Bahar,D#,Tilang Bahar_3,https://youtu.be/fOWsJEXA7Mo?si=2GDcMz52ieSJoKwn,Vocal,R V Jadhav,,#REF!,,,,
Tilang Bahar,A,Tilang Bahar_4,https://youtu.be/2FOFWWkV0GQ?si=LgMakfsn_snw8BZn,Vocal,Bai Azam Bai,,#REF!,,,,
Tilang,D,Tilang_1,https://youtu.be/hD9Z0YdRZvg?si=bTQ9ztW9Di1fgFP1,Sitar,Adnan Khan,,#REF!,,,,
Tilang,A#,Tilang_2,https://www.youtube.com/watch?v=tsYSUJ1HCGI,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Tilang,G,Tilang_3,https://youtu.be/Wa1DThe3dxA?si=DVikzGrL5sd-P78V,Vocal,Charulatha Mani,,#REF!,,,,
Tilang,D,Tilang_4,https://youtu.be/gsMdALrFPM0?si=xouTHaA2t2vun3DM,Sitar,Shahid Parvez,,#REF!,,,,
Tilang,G#,Tilang_5,https://youtu.be/BIuyueI0QYM?si=cKFuwtBngX4RosCr,Vocal,Shubha Mudgal,,#REF!,,,,
Tilang,F#,Tilang_6,https://youtu.be/xB3lTXgk2dE?si=GjWE9zuR_i3fzhei,Vocal,Bhimsen Joshi,,#REF!,,,,
Tilang,D,Tilang_7,https://youtu.be/mRnjvQBzhqA?si=OHDH2cxyWa4OHu8B,Vocal,Sanjay Subrahamanyan,,#REF!,,,,
Tilang,D#,Tilang_8,https://youtu.be/OXOh4xiZYo4?si=Gb2ekmwKJdsD92mA,Vocal,raghunandan panshikar,,#REF!,,,,
Tilang,D,Tilang_9,https://youtu.be/l4I7XyxDJVY?si=Fb_8xlxwb4tHJGF-,Vocal,Omkar Dadarkar,,#REF!,,,,
Todi,D#,Todi_1,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Todi,F,Todi_2,,Vocal,Kaivalyakumar,,#REF!,CompMusic DB,,,
Todi,A#,Todi_3,,Vocal,Prabha Atre,,#REF!,CompMusic DB,,,
Todi,D#,Todi_4,,Vocal,"Rajnish Mishra, Ritesh Mishra",,#REF!,CompMusic DB,,,
Todi,C#,Todi_5,,Vocal,Amir Khan,,#REF!,CompMusic DB,,,
Todi,A#,Todi_6,,Vocal,Kishori Amonkar,,#REF!,CompMusic DB,,,
Todi,A#,Todi_7,,Vocal,Veena Sahasrabuddhe,,#REF!,CompMusic DB,,,
Todi,C#,Todi_8,,Vocal,Pt. Jasraj,,#REF!,CompMusic DB,,,
Todi,F#,Todi_9,,Vocal,Kumar Gandharv,,#REF!,CompMusic DB,,,
Todi,D#,Todi_10,,Vocal,Omkar Dadarkar,,#REF!,CompMusic DB,,,
Yaman Kalyan,D,Yaman Kalyan_1,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Yaman Kalyan,C#,Yaman Kalyan_2,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Yaman Kalyan,D#,Yaman Kalyan_3,,Vocal,Shashank Maktedar,,#REF!,CompMusic DB,,,
Yaman Kalyan,D,Yaman Kalyan_4,,Vocal,Jagdish Prasad,,#REF!,CompMusic DB,,,
Yaman Kalyan,A,Yaman Kalyan_5,,Vocal,Prabha Atre,,#REF!,CompMusic DB,,,
Yaman Kalyan,C#,Yaman Kalyan_6,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Yaman Kalyan,A#,Yaman Kalyan_7,,Vocal,Veena Sahasrabuddhe,,#REF!,CompMusic DB,,,
Yaman Kalyan,D#,Yaman Kalyan_8,,Vocal,Omkar Dadarkar,,#REF!,CompMusic DB,,,
Yaman Kalyan,A,Yaman Kalyan_9,,Vocal,Hirabai Barodekar,,#REF!,CompMusic DB,,,
Yaman Kalyan,C#,Yaman Kalyan_10,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Zila Kafi,D,Zila Kafi_1,https://youtu.be/D9HT06jcZXI?si=D3fdG_uHQho9-H4E,Vocal,Bhimsen Joshi,,#REF!,,,,
