Raga,Tonic,Filename,Link,Instrument,Start time,Artist,Gender,Channel,Bandish,End time,Notes
Shobhawari,C#,Shobhawari_3,https://youtu.be/-CjSr8z0qeM?si=tAS3-rfAD9xgOu-B,Vocal,,Sharad Sutaone,M,,,,
Shobhawari,C#,Shobhawari_4,https://youtu.be/0dsgp3_mpBY?si=fPeMiRyPR1UysBvQ,Vocal,,Aslam Khan,M,,,,
Shobhawari,D#,Shobhawari_5,https://youtu.be/R_LySSLgurE?si=_XcpAlEPKM_U20e5,Vocal,,Parameshwar Hegde,M,,,,
Shobhawari,D#,Shobhawari_6,https://youtu.be/vi74ARwvHp0?si=5BnEF5OrDchjRy7o,Vocal,,Kiran Hegde,M,,,,
Shobhawari,E,Shobhawari_7,https://youtu.be/GCaNxB7MIe8?si=XtjWUUBYYsOIu1bi,Flute,,Ronu Majumdar,M,,,,
Shri,D#,Shri_1,,Vocal,,Mallikarjun Mansur,M,CompMusic DB,,,
Shri,D#,Shri_2,,Vocal,,C R Vyas,M,CompMusic DB,,,
Shri,D#,Shri_3,,Vocal,,C R Vyas,M,CompMusic DB,,,
Shri,D#,Shri_4,,Vocal,,C R Vyas,M,CompMusic DB,,,
Shri,D,Shri_5,,Vocal,,Deborshee Bhattacharya,M,CompMusic DB,,,
Shri,E,Shri_6,,Vocal,,Kumar Mardur,M,CompMusic DB,,,
Shri,D#,Shri_7,,Vocal,,Omkar Dadarkar,M,CompMusic DB,,,
Shri,D,Shri_8,,Vocal,,Kaustav Kanti Ganguly,M,CompMusic DB,,,
Shri,D,Shri_9,,Vocal,,Kaustav Kanti Ganguly,M,CompMusic DB,,,
Shri,D,Shri_10,,Vocal,,Ajoy Chakraborti,M,CompMusic DB,,,
Shuddh Sarang,D,Shuddh Sarang_1,,Vocal,,Bade Ghulam Ali Khan,M,CompMusic DB,,,
Shuddh Sarang,E,Shuddh Sarang_2,,Vocal,,Basavraj Rajaguru,M,CompMusic DB,,,
Shuddh Sarang,A#,Shuddh Sarang_3,,Vocal,,Veena Sahasrabuddhe,F,CompMusic DB,,,
Shuddh Sarang,C#,Shuddh Sarang_4,,Vocal,,Pt. Jasraj,M,CompMusic DB,,,
Shuddh Sarang,E,Shuddh Sarang_5,,Vocal,,Kumar Mardur,M,CompMusic DB,,,
Shuddh Sarang,D,Shuddh Sarang_6,,Vocal,,Satyasheel Deshpande,M,CompMusic DB,,,
Shuddh Sarang,D,Shuddh Sarang_7,,Vocal,,Satyasheel Deshpande,M,CompMusic DB,,,
Shuddh Sarang,D,Shuddh Sarang_8,,Vocal,,Satyasheel Deshpande,M,CompMusic DB,,,
Shuddh Sarang,F#,Shuddh Sarang_9,,Vocal,,Kumar Gandharv,M,CompMusic DB,,,
Shuddh Sarang,C#,Shuddh Sarang_10,,Vocal,,Ajoy Chakraborti,M,CompMusic DB,,,
Shuddha Basant,D#,Shuddha Basant_1,https://youtu.be/Cdwa48Ur5OE?si=4QMFrWtK4jkhThpn,Flute,,Nityananda Haldipur,M,,,,
Shuddha Basant,E,Shuddha Basant_2,https://youtu.be/ozpyGM5ELks?si=vtRxRl8or4fZijnE,Flute,,Nityananda Haldipur,M,,,,
Shuddha Basant,D,Shuddha Basant_3,https://youtu.be/b1HAE-Pi4UI?si=Ih0HvdUFwdCAtAdy,Sitar,,Sahana Banerjee,F,,,,
Shuddha Basant,D#,Shuddha Basant_4,https://youtu.be/q20uSmuKZcE?si=q9ZBnIVmIoB068Cc,Vocal,,Venkatesh Kumar,M,,,,
Shuddha Basant,D#,Shuddha Basant_5,https://youtu.be/L63NkRUwqLA?si=AIQBT80KqC61vuIa,Vocal,,Venkatesh Kumar,M,,,,
Shuddha Basant,D#,Shuddha Basant_6,https://youtu.be/jKbQiMQFVJ8?si=R70apN25Pr3x4xBK,Vocal,,Sameehan Kashalkar,M,,,,
Shuddha Basant,D,Shuddha Basant_7,https://youtu.be/X_Sf9xOKFN0?si=Lmpx7RJ_v1uNBsNa,Vocal,,Nirmal Singh Khalsa,M,,,,
Shuddha Basant,D#,Shuddha Basant_8,https://youtu.be/hysLENtHRak?si=edejYcT9OrknEPmc,Vocal,,D V Paluskar,M,,,,
Shuddha Basant,D,Shuddha Basant_9,https://youtu.be/5917dtJPdbU?si=mkOXKzum58xWuiPi,Vocal,,Rashid Khan,M,,,,
Shuddha Kalyan,G#,Shuddha Kalyan_1,Pt. Venkatesh Kumar: Raag Shuddh Kalyan,Vocal,,Venkatesh Kumar,M,,,,
Shuddha Kalyan,C#,Shuddha Kalyan_2,Pratik Shrivastava: Raag Shuddha Kalyan,Sarod,,Pratik Shrivastava,M,,,,
Shuddha Kalyan,D,Shuddha Kalyan_3,Kala Ramnath: Raag Shuddh Kalyan,Violin,,Kala Ramnath,F,,,,
Shuddha Kalyan,D,Shuddha Kalyan_4,Raga Shuddha Kalyan ~ Pandit Bhimsen Joshi ~ 1987 | VIDEO,Vocal,,Bhimsen Joshi,M,,,,
Shuddha Kalyan,D,Shuddha Kalyan_5,Raag  Shuddh Kalyan - Riyaz session,Vocal,,Vijay Koparkar,M,,,,
Shuddha Kalyan,A#,Shuddha Kalyan_6,Raga Shuddh Kalyan - Ashwini Bhide,Vocal,,Ashwini Bhide,F,,,,
Shuddha Kalyan,D,Shuddha Kalyan_7,Ustad Rashid Khan - Raga Shuddh Kalyan (Pseudo Video),Vocal,,Rashid Khan,M,,,,
Shuddha Kalyan,A#,Shuddha Kalyan_8,Raga Shuddh Kalyan,Vocal,,Kaushiki Chakraborti,F,,,,
Shuddha Kalyan,A#,Shuddha Kalyan_9,Raga Shuddh Kalyan (Khyal in Vilambit Teental),Vocal,,Kishori Amonkar,F,,,,
Shuddha Kalyan,D#,Shuddha Kalyan_10,Raga Shudh Kalyan (Vilambit and Drut Bandish),Vocal,,Bhimsen Joshi,M,,,,
Shyam Kalyan,D#,Shyam Kalyan_1,Ustd Rashid Khan |  Raag Shyam Kalyan | Sagarika Classical,Vocal,,Rashid Khan,M,,,,
Shyam Kalyan,D#,Shyam Kalyan_2,Raag Shyam Kalyan (LIVE) - Pt. Rajan Sajan Mishra || श्याम कल्याण - पं राजन-साजन मिश्रा ||,Vocal,,Rajan Sajan Mishra,M,,,,
Shyam Kalyan,A,Shyam Kalyan_3,Pournima Dhumale: Raag Shyam Kalyan,Vocal,,Pournima Dhumale,F,,,,
Shyam Kalyan,C#,Shyam Kalyan_4,"Raga Shyam Kalyan | Pt. Jnan Prakash Ghosh, Pt. V.G. Jog | Indian Classical Instrumental Music",Violin,,Jnan Prakash Ghosh,M,,,,
Shyam Kalyan,B,Shyam Kalyan_5,Abhishek Borkar: Raag Shyam Kalyan,Sarod,,Abhishek Borkar,M,,,,
Shyam Kalyan,G#,Shyam Kalyan_6,Quintessential Dr Prabha Atre | Raag Shyam Kalyan | Music of India,Vocal,,Prabha Atre,F,,,,
Shyam Kalyan,A#,Shyam Kalyan_7,Raga - Shyam Kalyan II Episode 13 || 1001 Bandishes of the Great Maestros || Manali Bose,Vocal,,Manali Bose,F,1001 Bandishes,,,
Shyam Kalyan,A#,Shyam Kalyan_8,https://youtu.be/OPGSp5_c9oE?si=9YPhbU20FqlC1DaP,Vocal,,Kaushiki Chakraborti,F,,,,
Shyam Kalyan,G#,Shyam Kalyan_9,Shubha Mudgal - Raga Shyam Kalyan | Mesmerizing Evening Raga | Hindustani Classical Performance,Vocal,,Shubha Mudgal,F,,,,
Shyam Kalyan,D,Shyam Kalyan_10,https://youtu.be/5dSovYRaA-4?si=1MCDjsMmJYFDa08e,Vocal,,Sudeepto Chakraborti,M,,,,
Sindhura,D,Sindhura_1,https://youtu.be/OzH99ZAg8rI?si=2Tn_OMJtM21a-3Np,Vocal,,Ghulama Mustafa Khan,M,,,,
Sindhura,F#,Sindhura_2,https://youtu.be/OfqIS1fjWUw?si=X9FfOgyuOkSnG6tX,Vocal,,Kumar Gandharv,M,,,,
Sindhura,D,Sindhura_3,https://youtu.be/xPMLVu5BT1U?si=JDSVmvvd8uolCFB2,Vocal,,Siya Ram Tiwari,M,,,,
Sindhura,D,Sindhura_4,https://youtu.be/1or-E1TFiJE?si=GOcBzsYqxgXCFkJe,Vocal,,Vilayat Hussain Khan,M,,,,horrible recording
Sindhura,D#,Sindhura_5,https://youtu.be/_2slKklnztQ?si=OqFyIY6tCs94A78Z,Vocal,,Ulhas Kashalkar,M,,,,
Sindhura,G#,Sindhura_6,https://youtu.be/1oPpsh5QmWg?si=xiqeKTFau9ZW-kb7,Vocal,,Shruti Sadolikar,F,,,,
Sindhura,D#,Sindhura_7,https://youtu.be/7G_r5Toy73k?si=FVM_Xk6MBMe2G4p9,Vocal,,Ulhas Kashalkar,M,,,,
Sindhura,A,Sindhura_8,https://www.youtube.com/watch?v=64x8qcujrIo,Vocal,,Shubhada Paradkar,F,,,,
Sindhura,C#,Sindhura_9,https://youtu.be/hn7VL92G998?si=511e6mxUwoCBSSxY,Vocal,,Bhimsen Joshi,M,,,,
Sohini,D,Sohini_1,https://youtu.be/qsERm_kGpLc?si=nLbfetzlNSr6ddPi,Vocal,,Rashid Khan,M,,,,
Sohini,D#,Sohini_2,https://youtu.be/197RTHAEheI?si=eOT-Z_CxVYAaS3a7,Vocal,,Venkatesh Kumar,M,,,,
Sohini,B,Sohini_3,https://youtu.be/P3qI3_FzWwI?si=9L3D21uz_413OAhe,Vocal,,Manali Bose,F,1001 Bandishes,,,
Sohini,C#,Sohini_4,https://youtu.be/eq9UIOtidG8?si=k28B-gBmePLdXrCp,Vocal,,Jagdish Prasad,M,,,,
Sohini,E,Sohini_5,https://youtu.be/TRZJSs9J27Y?si=p7g6KhQ_xP7pdxzj,Vocal,,Ulhas Kashalkar,M,,,,
Sohini,C#,Sohini_6,https://youtu.be/0irN9vKeXl4?si=Ai8AkE4Tcp6TPKvr,Sitar,,Roopa Panesar,F,,,,
Sohini,A#,Sohini_7,https://youtu.be/o9xI0t7L4C4?si=g9IS9dLLci7Wn6HL,Vocal,,Manali Bose,F,1001 Bandishes,,,
Sohini,A#,Sohini_8,https://youtu.be/Uf2gRWGSqec?si=e3WBjB4rreszUXZx,Vocal,,Malini Rajurkar,F,,,,
Sohini,D#,Sohini_9,https://youtu.be/qy10Yq7zb3Q?si=W4C1LesJXprfug5T,Vocal,,Rashid Khan,M,,,,
Surdasi Malhar,D#,Surdasi Malhar_1,Raag Surdasi Malhar | Pt. Venkatesh Kumar | Hindustani Classical Vocal | Part 3/5,Vocal,,Venkatesh Kumar,M,,,,
Surdasi Malhar,D#,Surdasi Malhar_2,Raag Surdasi Malhar | Pt Rajan Sajan Mishra| Hindustani ClassicalVocal| Komal Nishad Baroda|Part 5/6,Vocal,,Rajan Sajan Mishra,M,,,,
Surdasi Malhar,D#,Surdasi Malhar_3,Ustad Rashid Khan | Anubrata Chatterjee | Raag Surdasi Malhar,Vocal,,Rashid Khan,M,,,,
Surdasi Malhar,D#,Surdasi Malhar_4,Venkatesh Kumar: Raag Sur Malhar,Vocal,,Venkatesh Kumar,M,,,,
Surdasi Malhar,E,Surdasi Malhar_5,Raag Surdasi Malhar | Dhamar | Ronu Majumdar,Flute,,Ronu Majumdar,M,,,,
Surdasi Malhar,A#,Surdasi Malhar_6,Raga Soor Malhar | Gansarasvati Kishori Amonkar | Malhar Malika,Vocal,,Kishori Amonkar,F,,,,
Surdasi Malhar,E,Surdasi Malhar_7,Pt D V Paluskar- Raag Surdasi Malhar- garajata aaye baadaravaa & baadaravaa barasana laagee,Vocal,,D V Paluskar,M,,,,
Surdasi Malhar,E,Surdasi Malhar_8,Raag Surdasi Malhar | Shri Siddhartha Belmannu |Hindustani Classical Vocal  Komal Nishad  | Part 3/6,Vocal,,Siddhartha Belmannu,M,,,,
Surdasi Malhar,D,Surdasi Malhar_9,Garjat Aaye (Sur Malhar) | Calming Music for Sleep | Pandit Bhimsen Joshi | Indian Classical Music,Vocal,,Bhimsen Joshi,M,,,,
Surdasi Malhar,D#,Surdasi Malhar_10,"Raga Surdasi Malhar ~ Pt Rajan & Sajan Mishra ~ Malhar Utsav, Baroda (1998)",Vocal,,Rajan Sajan Mishra,M,,,,
Tilak Kamod,D#,Tilak Kamod_1,https://youtu.be/wioUZhifTs4?si=_tuOe1GgU9vhLUMd,Vocal,,Venkatesh Kumar,M,,,,
Tilak Kamod,F#,Tilak Kamod_2,https://youtu.be/HvKl33WjuDk?si=jzh_32t1CmIQZrZ1,Vocal,,Anirudh Verma Collective,M,,,,
Tilak Kamod,D#,Tilak Kamod_3,https://youtu.be/aRpCaJZlJ24?si=eLghjv9uTr02GZQ3,Vocal,,Mallikarjun Mansur,M,,,,
Tilak Kamod,D#,Tilak Kamod_4,https://youtu.be/buR9Wlan6Qc?si=lpg2vZ3OKv16tmP9,Vocal,,Ulhas Kashalkar,M,,,,
Tilak Kamod,G,Tilak Kamod_5,https://youtu.be/VruwVMXDUOM?si=dkLx6ghDJR6Y_PNU,Shehnai,,Bismillah Khan,M,,,,
Tilak Kamod,D#,Tilak Kamod_6,https://youtu.be/RF__Jlrnv90?si=FbrF1KGVptGn01Xq,Vocal,,Naseerudin Saami,M,,,,
Tilak Kamod,C#,Tilak Kamod_7,https://youtu.be/avRJACXZz6U?si=EEJ7gqG09BopTSAG,Sitar,,Anupama Bhagwat,F,,,,
Tilak Kamod,D,Tilak Kamod_8,https://youtu.be/3Jiv_Q-wny8?si=PwSqPSQq4Ckwbxxz,Violin,,Kala Ramnath,F,,,,
Tilang Bahar,G,Tilang Bahar_1,https://youtu.be/FnhrRwJFUHE?si=bgc84JEcEUXLNeAr,Vocal,,Azam Bai,F,,,,
Tilang Bahar,C,Tilang Bahar_2,https://youtu.be/4VQLic50xKc?si=DbkcKgzdMltq7t9x,Vocal,,USTAD B.S. NARANG,M,,,,
Tilang Bahar,B,Tilang Bahar_3,https://youtu.be/fOWsJEXA7Mo?si=2GDcMz52ieSJoKwn,Vocal,,R V Jadhav,M,,,,
Tilang Bahar,A,Tilang Bahar_4,https://youtu.be/2FOFWWkV0GQ?si=LgMakfsn_snw8BZn,Vocal,,Bai Azam Bai,F,,,,
Tilang,D,Tilang_1,https://youtu.be/hD9Z0YdRZvg?si=bTQ9ztW9Di1fgFP1,Sitar,,Adnan Khan,M,,,,
Tilang,A#,Tilang_2,https://www.youtube.com/watch?v=tsYSUJ1HCGI,Vocal,,Kaushiki Chakraborti,F,,,,
Tilang,G,Tilang_3,https://youtu.be/Wa1DThe3dxA?si=DVikzGrL5sd-P78V,Vocal,,Charulatha Mani,F,,,,
Tilang,D,Tilang_4,https://youtu.be/gsMdALrFPM0?si=xouTHaA2t2vun3DM,Sitar,,Shahid Parvez,M,,,,
Tilang,G#,Tilang_5,https://youtu.be/BIuyueI0QYM?si=cKFuwtBngX4RosCr,Vocal,,Shubha Mudgal,F,,,,
Tilang,F#,Tilang_6,https://youtu.be/xB3lTXgk2dE?si=GjWE9zuR_i3fzhei,Vocal,,Bhimsen Joshi,M,,,,
Tilang,D,Tilang_7,https://youtu.be/mRnjvQBzhqA?si=OHDH2cxyWa4OHu8B,Vocal,,Sanjay Subrahamanyan,M,,,,
Tilang,D#,Tilang_8,https://youtu.be/OXOh4xiZYo4?si=Gb2ekmwKJdsD92mA,Vocal,,raghunandan panshikar,M,,,,
Tilang,D,Tilang_9,https://youtu.be/l4I7XyxDJVY?si=Fb_8xlxwb4tHJGF-,Vocal,,Omkar Dadarkar,M,,,,
Todi,D#,Todi_1,,Vocal,,Bhimsen Joshi,M,CompMusic DB,,,
Todi,F,Todi_2,,Vocal,,Kaivalyakumar,M,CompMusic DB,,,
Todi,A#,Todi_3,,Vocal,,Prabha Atre,F,CompMusic DB,,,
Todi,D#,Todi_4,,Vocal,,"Rajnish Mishra, Ritesh Mishra",M,CompMusic DB,,,
Todi,C#,Todi_5,,Vocal,,Amir Khan,M,CompMusic DB,,,
Todi,A#,Todi_6,,Vocal,,Kishori Amonkar,F,CompMusic DB,,,
Todi,A#,Todi_7,,Vocal,,Veena Sahasrabuddhe,F,CompMusic DB,,,
Todi,C#,Todi_8,,Vocal,,Pt. Jasraj,M,CompMusic DB,,,
Todi,F#,Todi_9,,Vocal,,Kumar Gandharv,M,CompMusic DB,,,
Todi,D#,Todi_10,,Vocal,,Omkar Dadarkar,M,CompMusic DB,,,
Yaman Kalyan,D,Yaman Kalyan_1,,Vocal,,Bhimsen Joshi,M,CompMusic DB,,,
Yaman Kalyan,C#,Yaman Kalyan_2,,Vocal,,Bhimsen Joshi,M,CompMusic DB,,,
Yaman Kalyan,D#,Yaman Kalyan_3,,Vocal,,Shashank Maktedar,M,CompMusic DB,,,
Yaman Kalyan,D,Yaman Kalyan_4,,Vocal,,Jagdish Prasad,M,CompMusic DB,,,
Yaman Kalyan,A,Yaman Kalyan_5,,Vocal,,Prabha Atre,F,CompMusic DB,,,
Yaman Kalyan,C#,Yaman Kalyan_6,,Vocal,,Abdul Rashid Khan,M,CompMusic DB,,,
Yaman Kalyan,A#,Yaman Kalyan_7,,Vocal,,Veena Sahasrabuddhe,F,CompMusic DB,,,
Yaman Kalyan,D#,Yaman Kalyan_8,,Vocal,,Omkar Dadarkar,M,CompMusic DB,,,
Yaman Kalyan,A,Yaman Kalyan_9,,Vocal,,Hirabai Barodekar,F,CompMusic DB,,,
Yaman Kalyan,C#,Yaman Kalyan_10,,Vocal,,Ajoy Chakraborti,M,CompMusic DB,,,
Zila Kafi,D#,Zila Kafi_1,https://youtu.be/D9HT06jcZXI?si=D3fdG_uHQho9-H4E,Vocal,,Bhimsen Joshi,M,,,,
